species_common_name,species_encoded,year,population,population_rolling_avg,population_rolling_std,population_cv,population_change_rate,population_relative_to_peak,population_relative_to_baseline,cumulative_change_rate,is_declining,is_growing,overall_trend_encoded,iucn_status_numeric,taxonomic_group_encoded,region_encoded,years_since_baseline,conservation_urgency,risk_level,risk_level_encoded,taxon_Aquatic Mammal,taxon_Bird,taxon_Mammal,taxon_Marine Mammal,taxon_Reptile,region_encoded.1,region_Africa,region_China,region_Global Oceans,region_India,region_North America,region_Usa,species_pop_mean,species_pop_std,species_pop_min,species_pop_max,species_change_mean,species_change_std,species_decline_years
Ganges River Dolphin,6,2013,2700,2800.0,100.0,0.0357142857142844,-3.57142857142857,0.675,0.675,-38.70862856842935,1,0,3.0,3,0,3,13,3.1071428571428568,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2014,2600,2700.0,100.0,0.0370370370370356,-3.703703703703709,0.65,0.65,-42.41233227213306,1,0,3.0,3,0,3,14,3.111111111111112,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2015,2500,2600.0,100.0,0.0384615384615369,-3.846153846153844,0.625,0.625,-46.2584861182869,1,0,3.0,3,0,3,15,3.115384615384615,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2016,2833,2644.333333333333,170.86934579769803,0.0646171735022154,13.32,0.70825,0.70825,-32.9384861182869,0,1,3.0,3,0,3,16,3.3996,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2017,3167,2833.333333333333,333.50012493750774,0.1177059264485279,11.789622308506884,0.79175,0.79175,-21.148863809780018,0,1,3.0,3,0,3,17,3.353688669255207,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2018,3500,3166.6666666666665,333.50012493750774,0.1053158289276307,10.514682664982631,0.875,0.875,-10.634181144797385,0,1,3.0,3,0,3,18,3.315440479949479,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2019,3625,3430.6666666666665,236.741068117328,0.0690073070687877,3.571428571428581,0.90625,0.90625,-7.062752573368804,0,1,3.0,3,0,3,19,3.1071428571428577,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2020,3750,3625.0,125.00000000000009,0.0344827586206887,3.4482758620689724,0.9375,0.9375,-3.6144767112998313,0,1,3.0,3,0,3,20,3.1034482758620694,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2021,3875,3750.0,125.00000000000009,0.0333333333333324,3.333333333333344,0.96875,0.96875,-0.2811433779664876,0,1,3.0,3,0,3,21,3.1000000000000005,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Ganges River Dolphin,6,2022,4000,3875.0,125.00000000000009,0.0322580645161282,3.2258064516129004,1.0,1.0,2.9446630736464128,0,1,3.0,3,0,3,22,3.096774193548387,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.1280288292889744,5.299945904320963,15
Gharial,7,1970,5000,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,3.0,4,4,3,0,4.0,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1971,4520,4760.0,339.4112549695428,0.0713048854978016,-9.599999999999998,0.904,0.904,-9.599999999999998,1,0,3.0,4,4,3,1,4.384,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1972,4040,4520.0,480.0,0.1061946902654843,-10.619469026548678,0.808,0.808,-20.21946902654868,1,0,3.0,4,4,3,2,4.424778761061948,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1973,3560,4040.0,480.0,0.1188118811881158,-11.88118811881188,0.712,0.712,-32.10065714536056,1,0,3.0,4,4,3,3,4.475247524752476,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1974,3080,3560.0,480.0,0.1348314606741535,-13.48314606741573,0.616,0.616,-45.58380321277629,1,0,3.0,4,4,3,4,4.539325842696629,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1975,2600,3080.0,480.0,0.1558441558441508,-15.58441558441559,0.52,0.52,-61.16821879719188,1,0,3.0,4,4,3,5,4.623376623376624,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1976,2120,2600.0,480.0,0.1846153846153775,-18.461538461538463,0.424,0.424,-79.62975725873034,1,0,3.0,4,4,3,6,4.7384615384615385,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1977,1640,2120.0,480.0,0.2264150943396119,-22.64150943396226,0.328,0.328,-102.2712666926926,1,0,3.0,4,4,3,7,4.90566037735849,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1978,1160,1640.0,480.0,0.2926829268292504,-29.26829268292684,0.232,0.232,-131.53955937561943,1,0,3.0,4,4,3,8,5.170731707317073,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1979,680,1160.0,480.0,0.4137931034482401,-41.3793103448276,0.136,0.136,-172.91886972044702,1,0,3.0,4,4,3,9,5.655172413793104,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1980,200,680.0,480.0,0.7058823529410726,-70.58823529411764,0.04,0.04,-243.50710501456467,1,0,3.0,4,4,3,10,6.823529411764706,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1981,195,358.3333333333333,278.58272260377765,0.7774401561033486,-2.500000000000002,0.039,0.039,-246.00710501456467,1,0,3.0,4,4,3,11,4.1,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1982,190,195.0,4.999999999998527,0.0256410256410049,-2.564102564102566,0.038,0.038,-248.57120757866724,1,0,3.0,4,4,3,12,4.102564102564102,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1983,185,190.0,4.999999999998478,0.0263157894736623,-2.631578947368418,0.037,0.037,-251.20278652603565,1,0,3.0,4,4,3,13,4.105263157894736,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1984,180,185.0,4.999999999998428,0.0270270270270039,-2.7027027027026973,0.036,0.036,-253.9054892287384,1,0,3.0,4,4,3,14,4.108108108108108,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1985,175,180.0,4.999999999998378,0.0277777777777533,-2.777777777777779,0.035,0.035,-256.68326700651613,1,0,3.0,4,4,3,15,4.111111111111111,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1986,170,175.0,4.999999999998328,0.0285714285714026,-2.857142857142858,0.034,0.034,-259.54040986365897,1,0,3.0,4,4,3,16,4.114285714285714,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1987,165,170.0,4.999999999998279,0.0294117647058549,-2.941176470588236,0.033,0.033,-262.4815863342472,1,0,3.0,4,4,3,17,4.117647058823529,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1988,160,165.0,4.999999999998229,0.0303030303030012,-3.030303030303028,0.032,0.032,-265.5118893645502,1,0,3.0,4,4,3,18,4.121212121212121,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1989,155,160.0,4.999999999998179,0.031249999999969,-3.125,0.031,0.031,-268.6368893645502,1,0,3.0,4,4,3,19,4.125,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1990,150,155.0,4.9999999999981295,0.0322580645160961,-3.2258064516129004,0.03,0.03,-271.8626958161631,1,0,3.0,4,4,3,20,4.129032258064516,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1991,155,153.33333333333334,2.886751345944864,0.0188266392126716,3.333333333333344,0.031,0.031,-268.5293624828297,0,1,3.0,4,4,3,21,4.133333333333334,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1992,160,155.0,4.9999999999981295,0.0322580645160961,3.2258064516129004,0.032,0.032,-265.30355603121683,0,1,3.0,4,4,3,22,4.129032258064516,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1993,165,160.0,4.999999999998179,0.031249999999969,3.125,0.033,0.033,-262.17855603121683,0,1,3.0,4,4,3,23,4.125,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1994,170,165.0,4.999999999998229,0.0303030303030012,3.030303030303028,0.034,0.034,-259.1482530009138,0,1,3.0,4,4,3,24,4.121212121212121,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1995,175,170.0,4.999999999998279,0.0294117647058549,2.941176470588225,0.035,0.035,-256.2070765303256,0,1,3.0,4,4,3,25,4.117647058823529,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1996,180,175.0,4.999999999998328,0.0285714285714026,2.857142857142847,0.036,0.036,-253.3499336731828,0,1,3.0,4,4,3,26,4.114285714285714,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1997,185,180.0,4.999999999998378,0.0277777777777533,2.777777777777768,0.037,0.037,-250.572155895405,0,1,3.0,4,4,3,27,4.111111111111111,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1998,190,185.0,4.999999999998428,0.0270270270270039,2.7027027027026973,0.038,0.038,-247.86945319270228,0,1,3.0,4,4,3,28,4.108108108108108,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,1999,195,190.0,4.999999999998478,0.0263157894736623,2.631578947368429,0.039,0.039,-245.23787424533384,0,1,3.0,4,4,3,29,4.105263157894737,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2000,200,195.0,4.999999999998527,0.0256410256410049,2.564102564102555,0.04,0.04,-242.6737716812313,0,1,3.0,4,4,3,30,4.102564102564102,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2001,215,203.3333333333333,10.408329997330004,0.051188508183565,7.499999999999996,0.043,0.043,-235.1737716812313,0,1,3.0,4,4,3,31,4.3,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2002,230,215.0,14.999999999999584,0.0697674418604307,6.976744186046502,0.046,0.046,-228.1970274951848,0,1,3.0,4,4,3,32,4.27906976744186,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2003,245,230.0,14.999999999999634,0.0652173913043178,6.521739130434789,0.049,0.049,-221.67528836475003,0,1,3.0,4,4,3,33,4.260869565217392,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2004,260,245.0,14.999999999999684,0.061224489795892,6.122448979591844,0.052,0.052,-215.5528393851582,0,1,3.0,4,4,3,34,4.244897959183674,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2005,275,260.0,14.999999999999744,0.0576923076922845,5.769230769230771,0.055,0.055,-209.78360861592745,0,1,3.0,4,4,3,35,4.230769230769231,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2006,290,275.0,14.999999999999844,0.0545454545454341,5.454545454545445,0.058,0.058,-204.329063161382,0,1,3.0,4,4,3,36,4.218181818181818,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2007,305,290.0,14.999999999999943,0.0517241379310164,5.172413793103448,0.061,0.061,-199.1566493682785,0,1,3.0,4,4,3,37,4.206896551724138,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2008,320,305.0,15.000000000000044,0.0491803278688364,4.918032786885251,0.064,0.064,-194.23861658139327,0,1,3.0,4,4,3,38,4.19672131147541,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2009,335,320.0,15.000000000000142,0.0468749999999857,4.6875,0.067,0.067,-189.55111658139327,0,1,3.0,4,4,3,39,4.1875,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2010,350,335.0,15.000000000000242,0.0447761194029724,4.477611940298498,0.07,0.07,-185.0735046410948,0,1,3.0,4,4,3,40,4.17910447761194,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2011,393,359.3333333333333,30.10537050649512,0.0837811795171245,12.285714285714278,0.0786,0.0786,-172.7877903553805,0,1,3.0,4,4,3,41,4.491428571428571,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2012,436,393.0,43.00000000000023,0.1094147582696928,10.941475826972002,0.0872,0.0872,-161.8463145284085,0,1,3.0,4,4,3,42,4.43765903307888,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2013,479,436.0,43.00000000000033,0.0986238532109873,9.86238532110091,0.0958,0.0958,-151.9839292073076,0,1,3.0,4,4,3,43,4.394495412844036,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2014,521,478.6666666666667,42.5009803808497,0.0887903489850435,8.768267223382043,0.1042,0.1042,-143.21566198392554,0,1,3.0,4,4,3,44,4.350730688935282,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2015,564,521.3333333333334,42.50098038084983,0.0815236196563459,8.25335892514396,0.1128,0.1128,-134.96230305878157,0,1,3.0,4,4,3,45,4.330134357005758,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2016,607,564.0,43.00000000000069,0.0762411347517607,7.624113475177308,0.1214,0.1214,-127.33818958360426,0,1,3.0,4,4,3,46,4.304964539007092,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2017,650,607.0,43.00000000000089,0.0708401976935647,7.084019769357486,0.13,0.13,-120.25416981424678,0,1,3.0,4,4,3,47,4.283360790774299,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2018,720,659.0,57.03507692639765,0.0865479164285113,10.769230769230775,0.144,0.144,-109.484939045016,0,1,3.0,4,4,3,48,4.430769230769231,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2019,790,720.0,70.00000000000087,0.0972222222222099,9.722222222222232,0.158,0.158,-99.76271682279378,0,1,3.0,4,4,3,49,4.388888888888889,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2020,860,790.0,70.00000000000107,0.088607594936699,8.860759493670889,0.172,0.172,-90.9019573291229,0,1,3.0,4,4,3,50,4.354430379746836,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2021,930,860.0,70.00000000000128,0.0813953488372013,8.139534883720923,0.186,0.186,-82.76242244540197,0,1,3.0,4,4,3,51,4.325581395348837,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Gharial,7,2022,1000,930.0,70.00000000000148,0.0752688172042945,7.526881720430101,0.2,0.2,-75.23554072497187,0,1,3.0,4,4,3,52,4.301075268817204,High,2,False,False,False,False,True,3,False,False,False,True,False,False,808.9622641509434,1177.9593659288043,150,5000,-1.419538504244753,14.284094917811837,20
Giant Panda,8,1976,1050,1050.0,0.0,0.0,0.0,0.5526315789473685,1.0,0.0,0,0,2.0,2,2,1,0,2.0,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1977,1057,1053.5,4.949747468305833,0.0046983839281493,0.6666666666666599,0.5563157894736842,1.0066666666666666,0.6666666666666599,0,1,2.0,2,2,1,1,2.013333333333333,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1978,1064,1057.0,7.0,0.0066225165562907,0.6622516556291425,0.56,1.0133333333333334,1.3289183222958023,0,1,2.0,2,2,1,2,2.013245033112583,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1979,1071,1064.0,7.0,0.0065789473684204,0.6578947368421018,0.5636842105263158,1.02,1.986813059137904,0,1,2.0,2,2,1,3,2.013157894736842,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1980,1078,1071.0,7.0,0.0065359477124176,0.6535947712418277,0.5673684210526316,1.0266666666666666,2.640407830379732,0,1,2.0,2,2,1,4,2.013071895424837,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1981,1086,1078.3333333333333,7.505553499465164,0.0069603278202143,0.7421150278293043,0.5715789473684211,1.0342857142857145,3.382522858209036,0,1,2.0,2,2,1,5,2.014842300556586,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1982,1093,1085.6666666666667,7.505553499465164,0.0069133130176215,0.6445672191528473,0.5752631578947368,1.0409523809523809,4.027090077361883,0,1,2.0,2,2,1,6,2.012891344383057,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1983,1100,1093.0,7.0,0.006404391582799,0.6404391582799596,0.5789473684210527,1.0476190476190477,4.667529235641843,0,1,2.0,2,2,1,7,2.012808783165599,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1984,1107,1100.0,7.0,0.0063636363636357,0.6363636363636349,0.5826315789473684,1.0542857142857145,5.303892872005478,0,1,2.0,2,2,1,8,2.0127272727272727,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1985,1114,1107.0,7.0,0.0063233965672984,0.6323396567299078,0.5863157894736842,1.0609523809523809,5.936232528735386,0,1,2.0,2,2,1,9,2.012646793134598,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1986,1146,1122.3333333333333,20.79262689833429,0.0185262490926632,2.872531418312385,0.6031578947368421,1.0914285714285714,8.80876394704777,0,1,2.0,2,2,1,10,2.057450628366248,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1987,1178,1146.0,32.00000000000004,0.027923211169282,2.7923211169284423,0.62,1.121904761904762,11.601085063976214,0,1,2.0,2,2,1,11,2.055846422338569,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1988,1210,1178.0,32.00000000000004,0.0271646859083169,2.716468590831922,0.6368421052631579,1.1523809523809525,14.317553654808137,0,1,2.0,2,2,1,12,2.0543293718166384,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1989,1243,1210.3333333333333,32.501282025996105,0.0268531660914294,2.7272727272727337,0.6542105263157895,1.183809523809524,17.04482638208087,0,1,2.0,2,2,1,13,2.0545454545454547,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1990,1275,1242.6666666666667,32.501282025996105,0.0261544651496728,2.574416733708773,0.6710526315789473,1.2142857142857142,19.619243115789644,0,1,2.0,2,2,1,14,2.0514883346741755,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1991,1307,1275.0,32.00000000000004,0.0250980392156843,2.509803921568632,0.6878947368421052,1.2447619047619047,22.12904703735828,0,1,2.0,2,2,1,15,2.0501960784313726,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1992,1339,1307.0,32.00000000000004,0.0244835501147647,2.448355011476666,0.7047368421052631,1.2752380952380953,24.57740204883494,0,1,2.0,2,2,1,16,2.0489671002295333,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1993,1371,1339.0,32.00000000000004,0.0238984316654202,2.389843166542205,0.7215789473684211,1.3057142857142856,26.967245215377147,0,1,2.0,2,2,1,17,2.047796863330844,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1994,1403,1371.0,32.00000000000004,0.0233406272793564,2.334062727935815,0.738421052631579,1.3361904761904762,29.301307943312963,0,1,2.0,2,2,1,18,2.0466812545587163,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1995,1435,1403.0,32.00000000000004,0.0228082679971473,2.2808267997148857,0.7552631578947369,1.3666666666666667,31.58213474302785,0,1,2.0,2,2,1,19,2.0456165359942977,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1996,1467,1435.0,32.00000000000004,0.0222996515679427,2.2299651567944334,0.7721052631578947,1.3971428571428572,33.812099899822286,0,1,2.0,2,2,1,20,2.0445993031358887,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1997,1500,1467.3333333333333,32.501282025996105,0.0221498968827763,2.249488752556239,0.7894736842105263,1.4285714285714286,36.061588652378525,0,1,2.0,2,2,1,21,2.044989775051125,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1998,1532,1499.6666666666667,32.501282025996105,0.0216723374256461,2.133333333333342,0.8063157894736842,1.4590476190476191,38.194921985711865,0,1,2.0,2,2,1,22,2.042666666666667,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
Giant Panda,8,1999,1564,1532.0,32.00000000000004,0.0208877284595286,2.088772845953013,0.8231578947368421,1.4895238095238097,40.28369483166488,0,1,2.0,2,2,1,23,2.0417754569190603,Low,0,False,False,True,False,False,1,False,True,False,False,False,False,1508.4897959183672,301.1924995226597,1050,1900,1.222296975832552,0.9763339886980203,0
